647	S. Fischer Verlag	1917	Berlin	17.-26. Tsd.	Schnitzler, Arthur	Doktor Gräsler, Badearzt	Erzählung
648	S. Fischer Verlag	1917	Berlin	1.-3. Aufl.	Lensch, Paul	Drei Jahre Weltrevolution	NaN
649	S. Fischer Verlag	1917	Berlin	1.-8. Tsd.	Sack, Gustav	Ein verbummelter Student	Roman
650	S. Fischer Verlag	1917	Berlin	NaN	Nansen, Peter	Eine glückliche Ehe	NaN
651	S. Fischer Verlag	1917	Berlin	NaN	Rathenau, Walther	Eine Streitschrift vom Glauben	NaN
652	S. Fischer Verlag	1917	Berlin	14. Aufl.	Hofmannsthal, Hugo von	Elektra	Tragödie in 1 Aufz.
653	S. Fischer Verlag	1917	Berlin	NaN	Schippel, Max	England und wir	Kriegsbetrachtungen eines Sozialisten
654	S. Fischer Verlag	1917	Berlin	NaN	Müller, Robert	Europäische Wege	Im Kampf um d. Typus ; Essays
655	S. Fischer Verlag	1917	Berlin	1.-6. Aufl.	Schnitzler, Arthur	Fink und Fliederbusch	Komödie in 3 Akten
656	S. Fischer Verlag	1917	Berlin	1. u. 2. Aufl.	Boetticher, Hermann von	Friedrich der Große	Ein Schauspiel in 2 T.
657	S. Fischer Verlag	1917	Berlin	1.-6. Tsd.	Keyserling, Eduard von	Fürstinnen	Erzählung
658	S. Fischer Verlag	1917	Berlin	1. - 6. Aufl.	Kerr, Alfred	Gesammelte Schriften	NaN
659	S. Fischer Verlag	1917	Berlin	NaN	Kerr, Alfred	Gesammelte Schriften	NaN
660	S. Fischer Verlag	1917	Berlin	NaN	Kerr, Alfred	Gesammelte Schriften	NaN
661	S. Fischer Verlag	1917	Berlin	NaN	Kerr, Alfred	Gesammelte Schriften	NaN
662	S. Fischer Verlag	1917	Berlin	NaN	Kerr, Alfred	Gesammelte Schriften	NaN
663	S. Fischer Verlag	1917	Berlin	NaN	Schaffner, Jakob	Grobschmiede u. andere Novellen	NaN
664	S. Fischer Verlag	1917	Berlin	7.-10. Aufl.	Flake, Otto	Horns Ring	Roman
665	S. Fischer Verlag	1917	Berlin	38.-45. Aufl.	Kellermann, Bernhard	Ingeborg	Roman
666	S. Fischer Verlag	1917	Berlin	Erneuert. 21. Aufl.	Hofmannsthal, Hugo von	Jedermann	Das Spiel vom Sterben d. reichen Mannes
667	S. Fischer Verlag	1917	Berlin	2. u. 3. Aufl.	Shaw, Bernard	John Bulls andere Insel	Komödie in 4 Akten
668	S. Fischer Verlag	1917	Berlin	NaN	Salten, Felix	Kinder der Freude	3 Einakter
669	S. Fischer Verlag	1917	Berlin	NaN	Mann, Thomas	Königliche Hoheit	Roman
670	S. Fischer Verlag	1917	Berlin	NaN	Schnitzler, Arthur	Komtesse Mizzi oder Der Familientag	Komödie in 1 Akt
671	S. Fischer Verlag	1917	Berlin	1. u. 2. Aufl.	Kornfeld, Paul	Legende	NaN
673	S. Fischer Verlag	1917	Berlin	13.-14. Tsd.	Schnitzler, Arthur	Masken und Wunder	Novellen
674	S. Fischer Verlag	1917	Berlin	1.-10. Aufl.	Jacques, Norbert	Piraths Insel	Roman
675	S. Fischer Verlag	1917	Berlin	11.-20. Tsd.	Jacques, Norbert	Piraths Insel	Roman
676	S. Fischer Verlag	1917	Berlin	10.-15. Tsd.	Rathenau, Walther	Probleme der Friedenswirtschaft	NaN
677	S. Fischer Verlag	1917	Berlin	1.-6. Tsd.	Rathenau, Walther	Probleme der Friedenswirtschaft	[Vortrag gehalten 1916]
678	S. Fischer Verlag	1917	Berlin	19. Aufl.	Hauptmann, Gerhart	Rose Bernd	Schauspiel in 5 Akten
679	S. Fischer Verlag	1917	Berlin	1.-4. Tsd.	Bahr, Hermann	Schwarzgelb	NaN
680	S. Fischer Verlag	1917	Berlin	1. u. 2. Aufl.	Goering, Reinhard	Seeschlacht	Tragödie
681	S. Fischer Verlag	1917	Berlin	1.-10. Tsd.	Steffen, Albert	Sibylla Mariana	Roman
682	S. Fischer Verlag	1917	Berlin	1.-3. Aufl.	Nowak, Karl Friedrich	Über den Lowtschen	NaN
684	S. Fischer Verlag	1917	Berlin	1.-4. Tsd.	Jensen, Johannes V.	Unser Zeitalter	NaN
685	S. Fischer Verlag	1917	Berlin	1.-4. Tsd.	Ziegler, Leopold	Volk, Staat und Persönlichkeit	NaN
686	S. Fischer Verlag	1917	Berlin	1.-10. Tsd.	Rathenau, Walther	Vom Aktienwesen	Eine geschäftl. Betrachtung
687	S. Fischer Verlag	1917	Berlin	4. u. 5. Aufl.	Schleich, Carl Ludwig	Von der Seele	Essays
688	S. Fischer Verlag	1917	Berlin	6.-13. Aufl.	Rathenau, Walther	Von kommenden Dingen	NaN
689	S. Fischer Verlag	1917	Berlin	25.-34. Aufl.	Rathenau, Walther	Von kommenden Dingen	NaN
690	S. Fischer Verlag	1917	Berlin	1.-5. Aufl.	Rathenau, Walther	Von kommenden Dingen	NaN
691	S. Fischer Verlag	1917	Berlin	1.-3. Tsd.	Tönnies, Ferdinand	Weltkrieg und Völkerrecht	NaN
692	S. Fischer Verlag	1917	Berlin	NaN	Hauptmann, Gerhart	Winterballade	Eine dramat. Dichtung
548	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	An Deutschlands Jugend	NaN
549	S. Fischer Verlag	1918	Berlin	19.-20. Aufl.	Schnitzler, Arthur	Anatol	NaN
550	S. Fischer Verlag	1918	Berlin	NaN	Heimann, Moritz	Aphorismen	NaN
551	S. Fischer Verlag	1918	Berlin	NaN	Mann, Thomas	Betrachtungen eines Unpolitischen	NaN
552	S. Fischer Verlag	1918	Berlin	NaN	Holitscher, Artur	Bruder Wurm	NaN
553	S. Fischer Verlag	1918	Berlin	1.-15. Aufl.	Schnitzler, Arthur	Casanovas Heimfahrt	Novelle
554	S. Fischer Verlag	1918	Berlin	NaN	Kaiser, Georg	Das Frauenopfer	Schauspiel in 3 Akten
555	S. Fischer Verlag	1918	Berlin	NaN	Kaiser, Georg	Das Frauenopfer	Schausp. in 3 Akten
556	S. Fischer Verlag	1918	Berlin	50. Aufl.	Wassermann, Jakob	Das Gänsemännchen	Roman
557	S. Fischer Verlag	1918	Berlin	Neubearb. Ausg.	Levin, Julius	Das Lächeln der Herrn von Golubice-Golubicki	Roman
558	S. Fischer Verlag	1918	Berlin	1. u. 2. Aufl.	Guttmann, Richard	Der Anfänger	8 Bilder
559	S. Fischer Verlag	1918	Berlin	5. Aufz. 2. u. 3. Aufl.	Sorge, Reinhard Johannes	Der Bettler	Eine dramat. Sendung
560	S. Fischer Verlag	1918	Berlin	NaN	Goering, Reinhard	Der Erste	Schauspiel
561	S. Fischer Verlag	1918	Berlin	1. bis 5. Aufl.	Stehr, Hermann	Der Heiligenhof	NaN
562	S. Fischer Verlag	1918	Berlin	1. bis 5. Aufl.	Stehr, Hermann	Der Heiligenhof	NaN
563	S. Fischer Verlag	1918	Berlin	1.-30. Aufl.	Hauptmann, Gerhart	Der Ketzer von Soana	NaN
564	S. Fischer Verlag	1918	Berlin	46. und 47. Ts.	Hauptmann, Gerhart	Der Narr in Christo Emanuel Quint	Roman
565	S. Fischer Verlag	1918	Berlin	27.-36. Aufl.	Fontane, Theodor	Der Stechlin	Roman
566	S. Fischer Verlag	1918	Berlin	1.-5. Aufl.	Hollaender, Felix	Der Tänzer	Ein Roman in 3 Büchern
567	S. Fischer Verlag	1918	Berlin	1.-3. Aufl.	Meier-Graefe, Julius	Der Tscheinik	NaN
568	S. Fischer Verlag	1918	Berlin	2. Aufl.	Kaiser, Georg	Der Zentaur	Lustsp. in 5 Aufz.
569	S. Fischer Verlag	1918	Berlin	NaN	Ibsen, Sigurd	[Der] Tempel der Erinnerung	Ein Akt
570	S. Fischer Verlag	1918	Berlin	1.-5. Tsd.	Nansen, Peter	Des Lebens Lust	Novellen
571	S. Fischer Verlag	1918	Berlin	NaN	Kaiser, Georg	Die Koralle	Schausp. in 5 Akten
572	S. Fischer Verlag	1918	Berlin	(21. - 30. Tsd.)	Rathenau, Walter	Die neue Wirtschaft	NaN
573	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Die neue Wirtschaft	NaN
575	S. Fischer Verlag	1918	Berlin	1.-3. Aufl.	Lehmann, Wilhelm	Die Schmetterlingspuppe	Roman
577	S. Fischer Verlag	1918	Berlin	NaN	Soyka, Otto	Die Söhne der Macht	Ein Zukunfts-Detektivroman
578	S. Fischer Verlag	1918	Berlin	2. u. 3. Aufl.	Kornfeld, Paul	Die Verführung	Tragödie in 5 Akt.
579	S. Fischer Verlag	1918	Berlin	NaN	Gruhner, Emmy	Familie	Roman
580	S. Fischer Verlag	1918	Berlin	7. Aufl.	Mann, Thomas	Fiorenza	NaN
581	S. Fischer Verlag	1918	Berlin	NaN	Kaiser, Georg	Gas	Schausp. in 5 Akten
582	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Gesammelte Schriften	NaN
583	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Gesammelte Schriften	NaN
584	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Gesammelte Schriften	NaN
585	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Gesammelte Schriften	NaN
586	S. Fischer Verlag	1918	Berlin	NaN	Rathenau, Walther	Gesammelte Schriften	NaN
587	S. Fischer Verlag	1918	Berlin	NaN	Čapek, Karel	Gottesmarter	NaN
589	S. Fischer Verlag	1918	Berlin	NaN	Keyserling, Eduard von	Im stillen Winkel	Erzählungen
590	S. Fischer Verlag	1918	Berlin	NaN	Beer-Hofmann, Richard	Jaákobs Traum	ein Vorspiel
591	S. Fischer Verlag	1918	Berlin	NaN	Beer-Hofmann, Richard	Jaákobs Traum	ein Vorspiel
593	S. Fischer Verlag	1918	Berlin	NaN	Schendell, Werner	Parteien	Drama in 15 Szenen
594	S. Fischer Verlag	1918	Berlin	NaN	Kaiser, Georg	Rektor Kleist	Tragikomödie in 4 Akten
595	S. Fischer Verlag	1918	Berlin	Sehr erw. neue Ausg., 6. u. 7. Tsd.	Dehmel, Richard	Schöne wilde Welt	Gedichte u. Sprüche
596	S. Fischer Verlag	1918	Berlin	NaN	Trebitsch, Siegfried	Spätes Licht	Roman
597	S. Fischer Verlag	1918	Berlin	1.-3. Tsd.	Wendel, Hermann	Südosteuropäische Fragen	NaN
598	S. Fischer Verlag	1918	Berlin	1.-4. Aufl.	Altenberg, Peter	Vita ipsa	NaN
599	S. Fischer Verlag	1918	Berlin	2. u. 3. Aufl.	Kaiser, Georg	Von Morgens bis Mitternachts	Stück in 2 Tln
600	S. Fischer Verlag	1918	Berlin	NaN	Döblin, Alfred	Wadzeks Kampf mit der Dampfturbine	Roman
601	S. Fischer Verlag	1918	Berlin	NaN	Isemann, Kurt	Wandlungen und Irrungen	zwei Novellen
602	S. Fischer Verlag	1918	Berlin	1.-10. Tsd.	Rathenau, Walther	Zeitliches	NaN
604	S. Fischer Verlag	1918	Berlin	NaN	Dominik, Heinrich	Zwei Komödien	NaN
477	S. Fischer Verlag	1919	Berlin	NaN	Lensch, Paul	Am Ausgang der deutschen Sozialdemokratie	NaN
478	S. Fischer Verlag	1919	Berlin	8.-11. Aufl.	Holitscher, Arthur	Amerika	Heute und Morgen ; Reiseerlebnisse
482	S. Fischer Verlag	1919	Berlin	NaN	Goering, Reinhard	Dahin?	[Letzte Fassung der Tragödie "Der Zweite"]
485	S. Fischer Verlag	1919	Berlin	4. u. 5. Aufl.	Andrian-Werburg, Leopold von	Das Fest der Jugend, des Gartens d. Erkenntnis 1.-Teil, und die Jugendgedichte	NaN
486	S. Fischer Verlag	1919	Berlin	NaN	Zifferer, Paul	Das Feuerwerk	Eine Rahmenerzählung
487	S. Fischer Verlag	1919	Berlin	NaN	Fontane, Theodor	Das Fontane-Buch	Beiträge zu seiner Charakteristik ; Unveröffentlichtes aus s. Nachlaß ; Das Tagebuch aus seinen letzten Lebensjahren
488	S. Fischer Verlag	1919	Berlin	NaN	Fontane, Theodor	Das Fontane-Buch	Beiträge zu seiner Charakteristik ; Unveröffentlichtes aus s. Nachlaß ; Das Tagebuch aus seinen letzten Lebensjahren
489	S. Fischer Verlag	1919	Berlin	NaN	Becker, Julius Maria	Das letzte Gericht	Eine Passion in 14 Stationen
490	S. Fischer Verlag	1919	Berlin	NaN	Lecher, Otto	Der Abgeordnete	Erz. aus dem Franzisko-Josefinischen Österreich
491	S. Fischer Verlag	1919	Berlin	NaN	Kaiser, Georg	Der Brand im Opernhaus	Ein Nachtstück in 3 Aufz.
492	S. Fischer Verlag	1919	Berlin	NaN	Ibsen, Henrik	Der Bund der Jugend	Lustspiel in 5 Akten
493	S. Fischer Verlag	1919	Berlin	NaN	Auernheimer, Raoul	Der Geheimniskrämer	Novelle
494	S. Fischer Verlag	1919	Berlin	NaN	Michel, Robert	Der heilige Candidus	Drama in 4 Akten
495	S. Fischer Verlag	1919	Berlin	8. Aufl.	Schnitzler, Arthur	Der junge Medardus	Dramat. Historie in 1 Vorsp. u. 5 Aufz.
496	S. Fischer Verlag	1919	Berlin	1. bis 15. Tsd.	Rathenau, Walther	Der Kaiser	Eine Betrachtg
497	S. Fischer Verlag	1919	Berlin	Neubearb. Ausg. 5.-10. Aufl.	Wassermann, Jakob	Der Moloch	Roman
498	S. Fischer Verlag	1919	Berlin	5. bis 15. Aufl.	Strauss, Emil	Der nackte Mann	NaN
499	S. Fischer Verlag	1919	Berlin	NaN	Rathenau, Walther	Der neue Staat	NaN
500	S. Fischer Verlag	1919	Berlin	5. Aufl.	Schnitzler, Arthur	Der Schleier der Beatrice	Schausp. in 5 Akten
501	S. Fischer Verlag	1919	Berlin	NaN	Döblin, Alfred	Der schwarze Vorhang	Roman von den Worten u. Zufällen
502	S. Fischer Verlag	1919	Berlin	NaN	Goering, Reinhard	Der Zweite	Tragödie
503	S. Fischer Verlag	1919	Berlin	NaN	Berger, Henning	Die andre Seite	Roman
504	S. Fischer Verlag	1919	Berlin	NaN	Dominik, Heinrich	Die Attacke!	Eine tragische Komödie in 3 Aufz. mit e. Vor- u. e. Nachspiel
505	S. Fischer Verlag	1919	Berlin	5. Aufl.	Hartleben, Otto Erich	Die Befreiten	Ein Einakter-Zyklus
507	S. Fischer Verlag	1919	Berlin	NaN	Hofmannsthal, Hugo von	Die Frau ohne Schatten	Erzählg
508	S. Fischer Verlag	1919	Berlin	NaN	Shaw, Bernard	Die grosse Katharina	5 Einakter
509	S. Fischer Verlag	1919	Berlin	NaN	Boetticher, Hermann von	Die Liebe Gottes	Ein ernstes Spiel
510	S. Fischer Verlag	1919	Berlin	NaN	Danszky, Eduard Paul	Die neue Judith	Roman
511	S. Fischer Verlag	1919	Berlin	5.-6. Aufl.	Hofmannsthal, Hugo von	Die prosaischen Schriften gesammelt	NaN
512	S. Fischer Verlag	1919	Berlin	8. u. 9. Aufl.	Hauptmann, Gerhart	Die Ratten	Berliner Tragikomödie
513	S. Fischer Verlag	1919	Berlin	NaN	Goering, Reinhard	Die Retter	Tragisches Spiel
514	S. Fischer Verlag	1919	Berlin	NaN	Bahr, Hermann	Die Rotte Korahs	Roman
515	S. Fischer Verlag	1919	Berlin	NaN	Schnitzler, Arthur	Die Schwestern oder Casanova in Spa	Ein Lustsp. in Versen ; 3 Akte in 1 Akt
516	S. Fischer Verlag	1919	Berlin	1.-6. Aufl.	Schnitzler, Arthur	Die Schwestern oder Casanova in Spa.	Ein Lustsp. in Versen ; 3 Akte in einem
517	S. Fischer Verlag	1919	Berlin	NaN	Flake, Otto	Die Stadt des Hirns	Roman
518	S. Fischer Verlag	1919	Berlin	NaN	Berger, Gisela Freiin von	Die törichte Geschichte der Terpsichore Liebenreich	NaN
519	S. Fischer Verlag	1919	Jena	NaN	Pieper, Wilhelm	Die Vergebung von Gruben-Gesteinsarbeiten an besondere "Unternehmer" im Ruhr-Lippe-Steinkohlenbergbau	NaN
520	S. Fischer Verlag	1919	Berlin	NaN	Jollos, Waldemar	Esau und Jacob	NaN
522	S. Fischer Verlag	1919	Berlin	NaN	Michel, Robert	Gott und der Infanterist	NaN
523	S. Fischer Verlag	1919	Berlin	NaN	Whitman, Walt	Grashalme	Neue Auswahl
524	S. Fischer Verlag	1919	Berlin	NaN	Strauss, Emil	Hans und Grete	Novellen
525	S. Fischer Verlag	1919	Berlin	NaN	Mann, Thomas	Herr und Hund	Gesang vom Kindchen ; 2 Idyllen
526	S. Fischer Verlag	1919	Berlin	NaN	Kornfeld, Paul	Himmel und Hölle	E. Tragödie in 5 Akten u. e. Epilog
527	S. Fischer Verlag	1919	Berlin	NaN	Leutelt, Gustav	Hüttenheimat	ein Roman aus d. Isergebirge
528	S. Fischer Verlag	1919	Berlin	NaN	Boetticher, Hermann von	Jephta	Tragödie
529	S. Fischer Verlag	1919	Berlin	NaN	Rathenau, Walther	Kritik der dreifachen Revolution	Apologie
530	S. Fischer Verlag	1919	Berlin	NaN	Jacques, Norbert	Landmann Hal	Roman
531	S. Fischer Verlag	1919	Berlin	6.-11. Tsd.	Bang, Herman	Ludwigshöhe	Roman e. Krankenpflegerin
532	S. Fischer Verlag	1919	Berlin	8.-14. Tsd.	Jensen, Johannes V.	'Madame d''Ora'	NaN
533	S. Fischer Verlag	1919	Berlin	NaN	Hesse, Hermann	Märchen	NaN
534	S. Fischer Verlag	1919	Berlin	5.-6. Tsd.	Jensen, Johannes V.	Mythen und Jagden	NaN
535	S. Fischer Verlag	1919	Berlin	4. u.5. Aufl.	Altenberg, Peter	Neues Altes	NaN
536	S. Fischer Verlag	1919	Berlin	NaN	Jahnn, Hans Henny	Pastor Ephraim Lagnus	Drama
537	S. Fischer Verlag	1919	Berlin	NaN	Mann, Thomas	Pfitzners Palestrina von Thomas Mann	NaN
538	S. Fischer Verlag	1919	Berlin	NaN	Goering, Reinhard	Scapa Flow	NaN
539	S. Fischer Verlag	1919	Berlin	NaN	Holitscher, Arthur	Schlafwandler	Erzählung
541	S. Fischer Verlag	1919	Berlin	1. bis 8. Aufl.	Jacques, Norbert	Siebenschmerz	Roman
542	S. Fischer Verlag	1919	Berlin	11.-13. Aufl.	Hesse, Hermann	Umwege	Erzählungen
543	S. Fischer Verlag	1919	Berlin	11. u. 12. Aufl.	Hauptmann, Gerhart	Und Pippa tanzt!	Ein Glashüttenmärchen in 4 Akten
544	S. Fischer Verlag	1919	Berlin	NaN	Zweig, Friederike Maria	Vögelchen	Roman
545	S. Fischer Verlag	1919	Berlin	NaN	Shaw, Bernard	Winke zur Friedenskonferenz	NaN
546	S. Fischer Verlag	1919	Berlin	2. veränd. Aufl.	Ehrenstein, Albert	Zaubermärchen	'[Nicht'' da, nicht dort]'
547	S. Fischer Verlag	1919	Berlin	1.-3. Tsd.	Dehmel, Richard	Zwischen Volk und Menschheit	Kriegstagebuch
409	S. Fischer Verlag	1920	Berlin	NaN	Holitscher, Arthur	Adela Bourkes Begegnung	Roman
410	S. Fischer Verlag	1920	Berlin	NaN	Heimann, Moritz	Armand Carrel	Drama
411	S. Fischer Verlag	1920	Berlin	NaN	Reuter, Gabriele	Aus guter Familie	Leidensgeschichte e. Mädchens
415	S. Fischer Verlag	1920	Berlin	11.-12. Aufl.	Hauptmann, Gerhart	College Crampton	Komödie in 5 Akten
416	S. Fischer Verlag	1920	Berlin	14.-15. Aufl.	Schnitzler, Arthur	Dämmerseelen	Novellen
417	S. Fischer Verlag	1920	Berlin	NaN	Kyser, Hans	Das Aprikosenbäumchen	Novellen
418	S. Fischer Verlag	1920	Berlin	NaN	Flake, Otto	Das Ende der Revolution	NaN
419	S. Fischer Verlag	1920	Berlin	NaN	Schleich, Carl Ludwig	Das Ich und die Dämonien	NaN
420	S. Fischer Verlag	1920	Berlin	NaN	Merkl, Kaspar Ludwig	Das Narrenseil	2 Novellen
421	S. Fischer Verlag	1920	Berlin	NaN	Jensen, Johannes V.	Das verlorene Land	NaN
423	S. Fischer Verlag	1920	Berlin	NaN	Rathenau, Walther	Demokratische Entwicklung	Vortrag am 28. Juni 1920
424	S. Fischer Verlag	1920	Berlin	NaN	Ehrhart, Robert von	Der Freischütz und die Fledermaus	Roman
425	S. Fischer Verlag	1920	Berlin	NaN	Loerke, Oskar	Der Prinz und der Tiger	Erzählung
428	S. Fischer Verlag	1920	Berlin	NaN	Wassermann, Jakob	Der unbekannte Gast	NaN
430	S. Fischer Verlag	1920	Berlin	NaN	'D''Annunzio, Gabriele'	Der Unschuldige	Roman
431	S. Fischer Verlag	1920	Berlin	NaN	Hauptmann, Gerhart	Der weisse Heiland	Dramatische Phantasie
432	S. Fischer Verlag	1920	Berlin	NaN	Hauptmann, Gerhart	Der weisse Heiland	Dramatische Phantasie
434	S. Fischer Verlag	1920	Berlin	NaN	Hofmannsthal, Hugo von	Die Frau ohne Schatten	Erzählg
435	S. Fischer Verlag	1920	Berlin	NaN	Koenig, Hertha	Die Letzten	Novelle
436	S. Fischer Verlag	1920	Berlin	5.-7. verm. u. erg. Aufl.	Bie, Oscar	Die Oper	NaN
438	S. Fischer Verlag	1920	Berlin	NaN	Calderón de la Barca, Pedro	Dramen des Calderon teils in getreuer, teils in freier Übertr.	NaN
439	S. Fischer Verlag	1920	Berlin	9. Aufl.	Hauptmann, Gerhart	Eine Familienkatastrophe	Bühnendichtung
441	S. Fischer Verlag	1920	Berlin	NaN	Trebitsch, Siegfried	Frau Gittas Sühne	Schauspiel in 3 Akt.
442	S. Fischer Verlag	1920	Berlin	6. - 10. Aufl.	Kerr, Alfred	Gesammelte Schriften	NaN
443	S. Fischer Verlag	1920	Berlin	6. - 10. Aufl.	Kerr, Alfred	Gesammelte Schriften	NaN
444	S. Fischer Verlag	1920	Berlin	Jubiläumsausgabe	Fontane, Theodor	Gesammelte Werke	NaN
445	S. Fischer Verlag	1920	Berlin	Jubiläumsausgabe	Fontane, Theodor	Gesammelte Werke	NaN
446	S. Fischer Verlag	1920	Berlin	Jubiläumsausgabe	Fontane, Theodor	Gesammelte Werke	NaN
447	S. Fischer Verlag	1920	Berlin	Jubiläumsausgabe	Fontane, Theodor	Gesammelte Werke	NaN
448	S. Fischer Verlag	1920	Berlin	Jubiläumsausgabe	Fontane, Theodor	Gesammelte Werke	NaN
449	S. Fischer Verlag	1920	Berlin	1. - 3. Aufl.	Sack, Gustav	Gesammelte Werke in zwei Bänden	NaN
450	S. Fischer Verlag	1920	Berlin	1. - 3. Aufl.	Sack, Gustav	Gesammelte Werke in zwei Bänden	NaN
451	S. Fischer Verlag	1920	Berlin	NaN	Ziegler, Leopold	Gestaltwandel der Götter	NaN
452	S. Fischer Verlag	1920	Berlin	NaN	Shaw, Bernard	Haus Herzenstod	Komödie in 3 Akten
453	S. Fischer Verlag	1920	Berlin	NaN	Hauptmann, Gerhart	Indipohdi	Dramatisches Gedicht
454	S. Fischer Verlag	1920	Berlin	8. - 12. Aufl., den Bühnen gegenüber Ms.	Beer-Hofmann, Richard	Jaákobs Traum	ein Vorspiel
455	S. Fischer Verlag	1920	Berlin	NaN	Hesse, Hermann	Klingsors letzter Sommer	Erzählungen
456	S. Fischer Verlag	1920	Berlin	35.-37. Aufl.	Sophocles	König Ödipus	Tragödie
458	S. Fischer Verlag	1920	Berlin	NaN	Strauss, Emil	Kreuzungen	Roman
459	S. Fischer Verlag	1920	Berlin	NaN	'D''Annunzio, Gabriele'	Lust	Ein Roman
460	S. Fischer Verlag	1920	Berlin	13.-15. Aufl.	Hauptmann, Gerhart	Michael Kramer	Drama in 4 Akten
461	S. Fischer Verlag	1920	Berlin	NaN	Flake, Otto	Nein und Ja	Roman
462	S. Fischer Verlag	1920	Berlin	15. -1 7. Tsd.	Ibsen, Henrik	Peer Gynt	Ein dramat. Gedicht
467	S. Fischer Verlag	1920	Berlin	NaN	Bronnen, Arnolt	Vatermord	Schauspiel
468	S. Fischer Verlag	1920	Berlin	NaN	Bronnen, Arnolt	Vatermord	Schauspiel
469	S. Fischer Verlag	1920	Berlin	15.-16. Aufl.	Hauptmann, Gerhart	Vor Sonnenaufgang	Soziales Drama
470	S. Fischer Verlag	1920	Berlin	1. - 3. Aufl.	Döblin, Alfred	Wallenstein	NaN
471	S. Fischer Verlag	1920	Berlin	1. - 3. Aufl.	Döblin, Alfred	Wallenstein	NaN
472	S. Fischer Verlag	1920	Berlin	NaN	Hesse, Hermann	Wanderung	Aufzeichn
473	S. Fischer Verlag	1920	Berlin	11.-14. Tsd.	Rathenau, Walther	Was wird werden?	NaN
474	S. Fischer Verlag	1920	Berlin	8. bis 10. Aufl.	Keyserling, Eduard von	Wellen	Roman
475	S. Fischer Verlag	1920	Berlin	NaN	Ibsen, Henrik	Wenn wir Toten erwachen	Ein dramat. Epilog
476	S. Fischer Verlag	1920	Berlin	2.-6. Aufl.	Hesse, Hermann	Zarathustras Wiederkehr	Ein Wort an d. dt. Jugend
337	S. Fischer Verlag	1921	Berlin	NaN	Schnitzler, Arthur	Casanovas Heimfahrt	Novelle
341	S. Fischer Verlag	1921	Berlin	NaN	Flake, Otto	Das kleine Logbuch	NaN
343	S. Fischer Verlag	1921	Berlin	2.-34. Aufl.	Kellermann, Bernhard	Der 9. November	Roman
347	S. Fischer Verlag	1921	Berlin	81.-88. Aufl.	Mann, Thomas	Der kleine Herr Friedemann und andere Novellen	NaN
352	S. Fischer Verlag	1921	Berlin	NaN	Dehmel, Richard	Die Götterfamilie	Kosmopolit. Komödie
355	S. Fischer Verlag	1921	Berlin	5.-7. Aufl.	Hauptmann, Gerhart	Die Jungfern vom Bischofsberg	Lustspiel
358	S. Fischer Verlag	1921	Berlin	12.-15. Aufl.	Wassermann, Jakob	Die Masken Erwin Reiners	Roman
368	S. Fischer Verlag	1921	Berlin	NaN	Hauptmann, Gerhart	Gesammelte Werke in 6 Bdn	NaN
369	S. Fischer Verlag	1921	Berlin	NaN	Hauptmann, Gerhart	Gesammelte Werke in 6 Bdn	NaN
381	S. Fischer Verlag	1921	Berlin	4. - 6. Aufl.	Bunsen, Marie von	Im Ruderboot durch Deutschland	Havel, Werra, Weser und Oder
382	S. Fischer Verlag	1921	Berlin	NaN	Hauptmann, Gerhart	Indipohdi	Dramatisches Gedicht
386	S. Fischer Verlag	1921	Berlin	1.-15. Aufl.	Wassermann, Jakob	Mein Weg als Deutscher und Jude	NaN
395	S. Fischer Verlag	1921	Berlin	NaN	Reisiger, Hans	Santa Caterina da Siena	Novelle
397	S. Fischer Verlag	1921	Berlin	21.-26. Aufl.	Mann, Thomas	Tristan	6 Novellen
401	S. Fischer Verlag	1921	Berlin	101. - 110. Tsd.	Bruun, Laurids	Van Zantens Insel der Verheißung	[Roman]
408	S. Fischer Verlag	1921	Berlin	NaN	Kolb, Annette	Zarastro	Westl. Tage
118	S. Fischer Verlag	1922	Berlin	NaN	Mann, Thomas	Betrachtungen eines Unpolitischen	NaN
119	S. Fischer Verlag	1922	Berlin	129. - 138. Auflage	Mann, Thomas	Buddenbrooks	NaN
122	S. Fischer Verlag	1922	Berlin	11.-13. Aufl.	Hauptmann, Gerhart	Das Friedensfest	Eine Familienkatastrophe in 3 Akten
133	S. Fischer Verlag	1922	Berlin	101. - 113. Aufl.	Hauptmann, Gerhart	Der Ketzer von Soana	NaN
136	S. Fischer Verlag	1922	Berlin	43.-46. Aufl	Fontane, Theodor	Der Stechlin	Roman
148	S. Fischer Verlag	1922	Berlin	10.-12. Aufl.	Hauptmann, Gerhart	Die Ratten	Berliner Tragikomödie
159	S. Fischer Verlag	1922	Berlin	10. Aufl.	Mann, Thomas	Fiorenza	3 Akte
168	S. Fischer Verlag	1922	Berlin	[Neue Aufl.]	Schnitzler, Arthur	Gesammelte Werke	NaN
169	S. Fischer Verlag	1922	Berlin	[Neue Aufl.]	Schnitzler, Arthur	Gesammelte Werke	NaN
